ID,Name,Age,Gender,City,Country,CreditCard,FullAddress,UserSignUpDate,UserLastPurchaseDate,UserStatus,UserTotalPurchases,UserSegment,UserLocation,UserSourceType,UserLastLoginDate,UserPurchaseFrequency,ProductName,Category,Subcategory,Price,DatePurchase,Quantity,Rating,Comment
1384,Isaiah Griffith,84,M,West Amandaton,Colombia,5377690763999754,16001 Henry Island Suite 181; Reynoldsport; PA 41817,2023-07-06,2023-07-09,Active,13,High Value,Elizabethville,Paid Ads,2023-08-22,Yearly,SnacksBurst,Grocery,Snacks,308,2022-05-24,-5,1,Collection two condition service admit study hand describe.
731,Andrea Boyle,-5,M,Brownmouth,Slovenia,2250656430692618,901 Heather Parkway Apt. 419; Crystalmouth; MA 14674,2022-11-10,2023-08-09,Active,5,Occasional Shopper,South Jeffreyside,Organic Search,2023-08-18,Monthly,SpeakerMaster,Electronics,Speaker,-82,2021-08-18,2,1,Per sit land few.
539,Patricia Herrera,150,M,West Lauren,Sweden,2252724540801889,7495 Daniel Expressway Apt. 285; Jennifermouth; MP 00926,2023-08-11,2023-08-23,Active,15,High Value,North Manuelburgh,Organic Search,2023-08-24,Monthly,ProJacket,Clothing,Jacket,405,2021-05-28,0,3,Rock half leave energy.
177,Rachel Ruiz,-3,M,East Angelatown,Pakistan,2281030651113642,728 Matthew Rapids; Andrewsfurt; IA 52591,2021-12-23,2022-09-04,Churned,10,Frequent Shopper,South Stephenfurt,Organic Search,2022-12-28,Yearly,EducationalTales,Books,Educational,-64,2020-08-27,1,5,Offer cup student nice whole.
1446,Michael Campbell,34,F,New Jenniferview,Panama,2500068885025799,123 Hall Stream; Port Lauren; PA 22848,2021-10-08,2022-04-02,Churned,2,Occasional Shopper,Lake Anitaberg,Organic Search,2022-09-20,Rarely,LaptopPro,Electronics,Laptop,-60,2022-03-09,10,2,Letter stock here.
697,Kathleen Hicks,-5,M,Petersonmouth,Cameroon,2611609242013048,54763 John Locks Apt. 671; Robertbury; TN 63818,2022-12-29,2023-08-21,Active,15,High Value,Reginaville,Organic Search,2023-08-21,Monthly,ComfortChair,Furniture,Chair,87,2021-03-05,8,1,Run occur season contain.
940,Peter Carter,-1,M,Loristad,Oman,2295505440494100,096 Gavin Row Apt. 171; Kennedyfurt; SD 91766,2022-05-30,2022-09-15,Churned,3,Occasional Shopper,Youngstad,Referral,2023-06-04,Yearly,,Furniture,Sofa,-84,2023-03-08,0,1,Or particular go well.
1049,Vincent Phillips,70,F,Katieport,Senegal,2590416880465265,828 Crawford Trail; New Kevinmouth; FM 34757,2022-05-21,2022-08-07,Churned,14,High Value,Savagefort,Organic Search,2022-11-01,Rarely,PhoneMaster,Electronics,Phone,-31,2022-03-31,-1,-1,Doctor ahead most word whom.
922,Joseph Wells,150,M,Coxview,Russian Federation,5504010704015071,57696 Lisa Crossing; Lake Lauriemouth; PA 66221,2022-02-14,2023-04-18,Churned,2,Occasional Shopper,South Sandraburgh,Referral,2023-07-03,Yearly,JacketFits,Clothing,Jacket,-45,2021-07-20,9,6,Choose right production we above while picture.
898,Jacqueline Bradford,2,F,Lake Jessicatown,Falkland Islands (Malvinas),2708577356407856,809 Washington Highway Suite 627; New Tanya; ID 44952,2022-07-01,2023-06-08,Active,5,Occasional Shopper,North Danieltown,Organic Search,2023-08-13,Yearly,ComfortSofa,Furniture,Sofa,737,2020-11-18,1,5,Such improve road feeling marriage what.
1492,Kristen Stewart,98,F,East Jeffrey,Spain,5596755310112337,00611 Walker Club; Aprilton; AL 63162,2021-12-07,2022-08-09,Churned,7,Frequent Shopper,North Debra,Organic Search,2022-11-22,Rarely,ShirtWear,Clothing,Shirt,-2,2021-05-02,-2,1,Whether age try.
7,Meghan Merritt,61,F,North Cassandra,Guernsey,2294125117218335,962 Stephanie Gateway; Rodriguezstad; KS 94703,2022-01-01,2022-05-08,Churned,11,High Value,South Susanbury,Paid Ads,2022-10-29,Rarely,ShirtWear,Clothing,Shirt,495,2020-11-07,5,4,Marriage fall other grow see natural.
862,Geoffrey Smith,150,F,West Lisa,Guernsey,2268941822636419,37310 Hernandez Flat Apt. 377; Heathermouth; ND 83400,2022-08-10,2022-08-28,Churned,6,Frequent Shopper,North Emily,Organic Search,2023-04-04,Yearly,ComfortTable,Furniture,Table,-16,2021-09-11,-1,1,Car cause sometimes paper in.
667,Sarah Mann,-5,F,South Lisa,Tunisia,2246570941091755,392 Daniel Park Suite 849; West Paula; OR 20800,2022-04-02,2022-07-24,Churned,10,Frequent Shopper,Carrollland,Referral,2022-10-27,Rarely,SpeakerPro,Electronics,Speaker,-23,2021-01-23,-3,5,Remember second today spring second entire.
1160,Charles Martin,150,M,Wesleystad,Mismatched Country,2236905127937797,2902 Smith Ville Apt. 164; East Michael; DE 92703,2021-10-23,2021-12-10,Churned,10,Frequent Shopper,Faithmouth,Referral,2023-07-19,Rarely,,Grocery,Beverages,308,2022-07-02,4,6,Agreement season minute occur high career.
357,April Smith,4,M,South Thomas,Libyan Arab Jamahiriya,5174569995398826,971 Tasha Tunnel Suite 770; New Davidmouth; KY 36498,2022-05-15,2023-06-06,Active,13,High Value,Patrickchester,Organic Search,2023-07-14,Yearly,PantsFits,Clothing,Pants,-45,2021-01-29,-2,1,You remain consumer.
783,Kelly Martinez,150,F,Amandatown,South Africa,2447440569450062,49076 David Expressway Suite 174; East Sara; AK 58259,2023-01-02,2023-08-06,Active,1,Occasional Shopper,Grantport,Paid Ads,2023-08-24,Monthly,SofaDeluxe,Furniture,Sofa,-22,2020-09-24,1,1,Get market treatment husband tend keep may.
735,Jeff Jacobs,150,F,East Angelaburgh,Canada,2252178842334463,57918 Scott Glen Suite 164; Millershire; FM 77277,2021-09-23,2022-09-24,Churned,1,Occasional Shopper,New Kristintown,Paid Ads,2022-12-07,Yearly,UltraLaptop,Electronics,Laptop,519,2023-06-26,8,0,Third time describe seven poor hold clearly.
329,Jenny Madden,150,M,New Laurie,Barbados,2710595561801032,25492 Amanda Wells Suite 599; Glassstad; ND 04037,2022-10-26,2023-02-10,Churned,15,High Value,Cruztown,Paid Ads,2023-08-08,Yearly,TableDeluxe,Furniture,Table,944,2022-05-31,-4,0,Child decade gun education.
1055,Savannah Gray,63,M,Banksburgh,Marshall Islands,2221812179340150,57363 Smith Rue; North Johnshire; AS 69060,2023-03-14,2023-06-13,Active,6,Frequent Shopper,Lake Stephanieside,Referral,2023-08-12,Yearly,TablePlus,Furniture,Table,12,2022-07-25,-1,6,Democratic candidate speech fire.
1148,Kristi Mcpherson,11,F,East Davidmouth,Tanzania,2346199256053652,95230 Morgan Estate Apt. 836; Bartonfort; GA 62835,2021-11-28,2023-03-03,Churned,7,Frequent Shopper,West Carmenfurt,Referral,2023-04-03,Yearly,ChairPlus,Furniture,Chair,-29,2021-04-28,-1,-1,For travel particular figure perhaps begin.
1117,Tyler Parker,150,F,Kennethchester,Croatia,2238807215850213,8090 Mathis Forge Suite 818; South Royburgh; NE 35774,2023-02-10,2023-07-31,Active,13,High Value,Lake Steveport,Paid Ads,2023-08-22,Monthly,The Art of Educational,Books,Educational,695,2022-09-14,0,6,Produce wife dream individual back.
258,Melanie Madden DDS,150,M,Jefferyfort,Tuvalu,2276536313230159,15324 Fuentes Springs; South Amandamouth; CO 53044,2021-11-11,2021-11-11,Churned,14,High Value,East Kelly,Organic Search,2022-01-20,Rarely,ChairDeluxe,Furniture,Chair,637,2022-06-29,3,1,May charge bad scientist career.
1175,Paul Rocha,150,F,North Johnny,Saint Vincent and the Grenadines,2352793677646515,93141 Louis Roads Apt. 154; Lake Anne; WV 66536,2022-08-10,2023-05-30,Active,13,High Value,Careyside,Referral,2023-07-01,Yearly,FreshSnacks,Grocery,Snacks,660,2021-12-02,4,6,Way international soldier key prevent program.
372,Jesus Holloway,49,M,South Holly,Costa Rica,2720570550843657,355 Matthew Station; Benjaminmouth; IL 04081,2023-08-03,2023-08-07,Active,7,Frequent Shopper,Atkinsfurt,Referral,2023-08-20,Monthly,UltraPhone,Electronics,Phone,726,2023-04-29,-4,-1,Couple form hard truth eight.
1103,Angela Adams,150,M,East Brianna,Tonga,2422381612198143,64467 Mckenzie Way Suite 377; Mathismouth; OK 92056,2023-02-11,2023-08-22,Active,11,High Value,New Joshua,Referral,2023-08-23,Monthly,FictionTales,Books,Fiction,-28,2022-04-28,1,0,Off close practice executive.
925,Sara Norman,34,F,Port Bruce,Antigua and Barbuda,2302852503961273,1051 Kaiser Corners; Lynchshire; UT 79532,2022-09-23,2022-10-14,Churned,4,Occasional Shopper,New Christinafurt,Organic Search,2022-11-26,Yearly,FictionGuide,Books,Fiction,-35,2021-05-23,-1,5,Response doctor future movement allow give add.
142,Patrick Cline,25,M,Bonnieland,Saint Helena,2273166692054385,19995 Woodard Forks; Spencerville; MP 42308,2021-11-23,2022-03-19,Churned,4,Occasional Shopper,New Sean,Referral,2023-04-28,Rarely,SpeakerMaster,Electronics,Speaker,-7,2020-09-30,-1,4,About participant difference.
525,Carlos Ferguson,53,F,Cookstad,Greece,2267218580988295,59943 Salazar Trace; New Ericaville; FM 87586,2023-07-25,2023-08-18,Active,10,Frequent Shopper,Wrightland,Organic Search,2023-08-23,Monthly,SofaDeluxe,Furniture,Sofa,-95,2022-02-24,-2,6,Rest recent morning eight word song art.
1138,Stacy Rivers,150,F,South Nicholas,San Marino,2711048408878531,932 April Greens Apt. 971; East Amyton; NY 36280,2022-02-08,2022-05-05,Churned,2,Occasional Shopper,Freemanmouth,Paid Ads,2022-05-28,Rarely,ProShirt,Clothing,Shirt,737,2023-06-27,2,6,Upon evidence despite.
1007,Jeremy Brooks,-2,F,East April,Togo,2323851622011486,69798 Christopher Oval; Forbesberg; IN 07069,2023-03-18,2023-08-17,Active,2,Occasional Shopper,Munozside,Referral,2023-08-25,Monthly,TastySnacks,Grocery,Snacks,411,2020-10-09,5,5,Entire general trouble garden.
1121,Cheryl Thomas,150,F,West Jeffreytown,Moldova,2250092599161957,393 Simmons Fords; New Melindaside; MO 08148,2023-05-06,2023-07-25,Active,15,High Value,Lake Daniel,Paid Ads,2023-08-12,Yearly,LaptopPro,Electronics,Laptop,-3,2022-02-08,-5,3,Home bit clear film no list.
1423,Denise Jones,47,F,East Abigailhaven,Lao People's Democratic Republic,2277608925919732,36219 Brenda Coves; North Anthony; NM 14897,2022-11-20,2022-12-24,Churned,13,High Value,Port Elijahport,Organic Search,2023-06-11,Yearly,TastyVegetables,Grocery,Vegetables,974,2021-07-31,9,6,Ground care return during side.
440,Brandon Holt,150,M,North Jonathanland,Mismatched Country,5471282469092475,82145 Kristin Squares; Port Kennethtown; NJ 71036,2022-06-24,2022-11-27,Churned,9,Frequent Shopper,Hilltown,Organic Search,2023-08-21,Yearly,,Electronics,Laptop,-9,2022-12-17,-4,5,Born body exactly ago sometimes option.
531,Joseph Martin,97,F,New Jennifer,Poland,5123697206929840,1025 Dwayne Pine; South Ryanstad; DC 24240,2023-03-02,2023-07-29,Active,5,Occasional Shopper,Kaylastad,Organic Search,2023-07-30,Monthly,SofaDeluxe,Furniture,Sofa,266,2021-09-21,-1,2,Never special each PM continue.
1201,Joseph Delgado MD,150,F,Lake Robertchester,Estonia,2280536696623503,727 Xavier Freeway Suite 270; Martinchester; NJ 54682,2023-07-25,2023-08-07,Active,15,High Value,Huynhburgh,Organic Search,2023-08-17,Monthly,FreshVegetables,Grocery,Vegetables,-30,2021-05-03,9,-1,Threat pass he resource go.
226,Megan Mora,-2,M,Wilsonstad,Brazil,2239765721585674,18193 Kelly Ways; East Robert; AR 19000,2022-07-31,2023-07-08,Active,10,Frequent Shopper,Aaronmouth,Paid Ads,2023-08-10,Yearly,Non-fictionTales,Books,Non-fiction,-58,2023-06-28,0,4,Behind glass everything behind.
1036,Debra Barrett,-3,F,Parksmouth,Jamaica,2289222999409426,801 Perry Lock Apt. 784; Mileshaven; RI 88587,2021-11-24,2022-09-05,Churned,6,Frequent Shopper,East Ashleyfurt,Referral,2023-04-25,Yearly,MegaLaptop,Electronics,Laptop,-86,2023-03-28,-2,-1,Kid president compare brother.
228,Leslie Williams,42,M,Port Antonio,Dominican Republic,2245833585132199,94009 Mann Skyway Suite 748; Jeanettebury; WI 22691,2021-11-11,2022-08-05,Churned,8,Frequent Shopper,Bowenberg,Referral,2023-07-28,Rarely,FreshVegetables,Grocery,Vegetables,673,2022-03-05,7,5,Business get mind.
1279,Karen Lopez,4,F,Danielleville,Reunion,2231411986439657,118 Norris Square Suite 018; East Jeffrey; WI 63920,2022-01-02,2022-09-15,Churned,13,High Value,East Christophershire,Referral,2023-02-06,Yearly,ProPants,Clothing,Pants,-34,2023-03-29,-1,-1,Through kitchen view own.
1449,Melissa Stewart,150,M,North Ashley,Denmark,2283186257870213,252 Beth Cape; South Robert; VI 01484,2023-08-08,2023-08-11,Active,12,High Value,West Brooke,Paid Ads,2023-08-11,Monthly,ComfortChair,Furniture,Chair,-20,2022-03-29,-2,3,Teach brother property main.
212,Jonathan Williams,56,M,Mitchellhaven,Suriname,2582102998324277,8765 Joshua Burg Apt. 764; Lake Stevenmouth; PA 03845,2021-12-24,2023-01-07,Churned,6,Frequent Shopper,Hutchinsonville,Organic Search,2023-06-23,Yearly,SpeakerPro,Electronics,Speaker,-55,2022-06-11,8,1,Wall often star.
79,Michael Garcia,4,F,Jonesfort,Benin,2279444754299634,Unit 3033 Box 1678; DPO AP 85594,2022-10-30,2023-01-25,Churned,1,Occasional Shopper,Thompsonmouth,Organic Search,2023-07-18,Yearly,PhoneMaster,Electronics,Phone,-74,2023-05-18,10,1,Mean end put operation need ball our news.
148,Joshua Boyle,1,F,East Joannemouth,Guadeloupe,2247473096439631,PSC 3094; Box 2124; APO AA 36175,2021-12-31,2022-10-08,Churned,10,Frequent Shopper,West Emilyborough,Paid Ads,2022-11-27,Yearly,LaptopPro,Electronics,Laptop,176,2021-08-13,-2,-1,Memory list wonder a into see.
814,William Hanson,3,F,Heathertown,Egypt,5488993983317237,088 Savannah Place Apt. 132; North Christopherborough; RI 15821,2022-03-06,2022-06-14,Churned,9,Frequent Shopper,Edwardton,Paid Ads,2023-04-22,Rarely,ChairPlus,Furniture,Chair,488,2022-11-16,-3,5,Would democratic customer wonder.
903,Lonnie Malone,4,F,Maryhaven,Uganda,2238381498898570,730 Johnson Gateway Apt. 877; Hernandezbury; VT 02387,2022-12-12,2023-01-10,Churned,7,Frequent Shopper,Lake Dawnmouth,Organic Search,2023-04-10,Yearly,UltraLaptop,Electronics,Laptop,-28,2022-11-01,0,1,State rate friend need affect hear.
958,Laurie Haynes,64,F,Erinstad,Senegal,2710195569830479,23046 Robertson Turnpike; New Wendymouth; WY 71292,2022-10-15,2022-12-03,Churned,13,High Value,Thompsonbury,Referral,2023-07-26,Yearly,UltraPhone,Electronics,Phone,-19,2021-07-08,-4,0,Above price get government assume matter.
671,Troy Clark,52,M,Cummingsmouth,Nauru,2242877603047767,5854 Nicole Loaf; Tylershire; CO 44581,2022-10-25,2023-04-04,Churned,3,Occasional Shopper,Port Gabriel,Referral,2023-07-22,Yearly,Non-fictionGuide,Books,Non-fiction,722,2021-02-05,-4,-1,Which particularly risk language response trip.
1155,Samantha Ward,4,F,Lake Elizabethshire,United Arab Emirates,5353756570580596,9755 Lisa Fort Apt. 538; West Paula; TN 25809,2023-02-02,2023-03-29,Churned,10,Frequent Shopper,Danielstad,Paid Ads,2023-06-08,Yearly,EducationalTales,Books,Educational,-7,2023-06-12,-5,3,Report future worker.
555,Scott Freeman MD,150,M,New Chad,Western Sahara,2273612085572806,2355 Smith Roads Apt. 914; Briannaton; IA 03747,2021-11-01,2023-02-09,Churned,4,Occasional Shopper,Austinmouth,Paid Ads,2023-08-25,Yearly,ChairPlus,Furniture,Chair,817,2022-12-30,4,2,Series stage save.
907,Michael Castro,150,F,West Billy,Uzbekistan,2250564106441742,73890 Davis Well; Richardshire; ME 73162,2023-02-02,2023-08-01,Active,8,Frequent Shopper,West Johnton,Referral,2023-08-11,Monthly,SofaPlus,Furniture,Sofa,-60,2021-09-11,-5,3,Resource crime any night capital fine.
133,Mark Ellis,150,M,New James,Tuvalu,2226158099978082,81588 Copeland Curve Suite 106; Cynthialand; NM 38911,2023-02-01,2023-08-14,Active,13,High Value,Lake Jennifer,Organic Search,2023-08-19,Monthly,FictionTales,Books,Fiction,229,2023-03-11,1,6,Speech play some site.
1108,Latoya Park,150,F,East Michael,Monaco,2296757755149444,99677 Hopkins Divide; Riveraside; MP 64795,2022-08-21,2023-07-18,Active,1,Occasional Shopper,East Shawnmouth,Organic Search,2023-08-25,Yearly,UltraLaptop,Electronics,Laptop,505,2022-05-04,1,5,Fight under all ever.
823,Sylvia Hays,5,F,Brendafurt,Syrian Arab Republic,2536900355074410,PSC 5365; Box 8514; APO AE 91686,2022-09-12,2023-01-02,Churned,10,Frequent Shopper,Brandonstad,Referral,2023-04-22,Yearly,SofaDeluxe,Furniture,Sofa,911,2021-11-06,0,-1,Serious anything husband why manage.
408,Michael Duffy,150,M,Garrettmouth,Tokelau,5161060164148064,5584 Bonilla Extension Apt. 810; Luceroburgh; WA 78409,2022-08-07,2023-02-10,Churned,9,Frequent Shopper,Margaretport,Referral,2023-04-06,Yearly,FictionGuide,Books,Fiction,-39,2022-05-13,1,5,Issue month color computer low prevent nearly.
368,Annette Ruiz,55,M,Guerreroville,Azerbaijan,5362141381583247,111 Jason Fields; Rodriguezville; CA 30417,2021-12-10,2023-03-24,Churned,8,Frequent Shopper,Port Alan,Paid Ads,2023-05-09,Yearly,TastySnacks,Grocery,Snacks,-87,2022-05-31,-3,3,Hope become generation only.
507,Oscar Bush,26,F,Reynoldsshire,Lebanon,2716911615369807,913 Welch Lodge Apt. 729; Nancyshire; WY 09998,2022-09-23,2023-08-23,Active,1,Occasional Shopper,Tonyview,Paid Ads,2023-08-25,Monthly,EducationalGuide,Books,Educational,744,2022-08-16,6,2,Capital red executive trade official agency.
1181,Crystal Wood,0,F,East Jerryton,Mali,2667174267125501,1076 Bonnie Forks; Ericstad; IA 13516,2022-11-11,2023-05-29,Active,15,High Value,Michellefort,Organic Search,2023-06-26,Yearly,The Art of Educational,Books,Educational,-78,2020-12-24,5,0,All western plan instead laugh.
504,John Ray,69,F,New Josephshire,Argentina,2620440614174500,922 Nicholas Views Suite 988; Lake Tiffanyport; MD 69453,2023-04-15,2023-06-24,Active,3,Occasional Shopper,Murphyview,Referral,2023-08-18,Yearly,MegaPhone,Electronics,Phone,-32,2021-01-31,10,5,Affect management entire finally head line its.
1488,Edward Hart,150,F,South Veronica,Isle of Man,5120364208606321,45720 Parsons Throughway; South Joshua; AL 33209,2021-10-09,2023-04-10,Churned,8,Frequent Shopper,Adamsshire,Referral,2023-08-23,Yearly,TastyVegetables,Grocery,Vegetables,596,2020-11-11,1,1,Expect group full write board much spring probably.
347,Stephen Gibbs,150,M,West Rachel,Turkmenistan,2703333395105407,244 Fritz Station Apt. 846; North Amanda; UT 55269,2022-01-23,2022-02-18,Churned,3,Occasional Shopper,Hopkinsshire,Organic Search,2023-03-17,Rarely,Non-fictionGuide,Books,Non-fiction,-19,2022-06-06,-1,4,Local another its.
386,Jonathan Nelson,150,M,Karenstad,Colombia,5559194539135959,778 Anderson Canyon; Raymondside; OK 43291,2022-11-07,2023-05-13,Churned,15,High Value,Jasmineport,Organic Search,2023-08-07,Yearly,FreshVegetables,Grocery,Vegetables,512,2023-05-05,1,-1,Crime adult recognize dog own.
0,Elizabeth Harris,42,F,Chungberg,Mismatched Country,2227218447017949,75874 Chad Mountain Suite 588; West Robertchester; VT 37485,2021-10-31,2022-09-10,Churned,6,Frequent Shopper,Vanessaburgh,Paid Ads,2022-10-23,Yearly,,Furniture,Chair,-45,2022-11-16,-1,5,Decade cold it town people.
360,Scott Curtis,150,F,North Denise,Mismatched Country,2222540539853708,119 Monica Spur Suite 207; New Lisa; KS 91471,2022-02-09,2023-07-10,Active,13,High Value,West Michael,Paid Ads,2023-07-16,Yearly,,Furniture,Chair,19,2021-08-17,8,4,Condition music street its.
894,Eric Mcbride,150,F,Rogerland,Angola,2706506868066779,USNS Stephens; FPO AA 87728,2021-10-15,2022-04-03,Churned,9,Frequent Shopper,West Julie,Paid Ads,2022-09-30,Rarely,EducationalTales,Books,Educational,-45,2022-08-20,-4,-1,Alone heavy give white modern.
828,Kyle Nunez,150,M,Lindseyfurt,Panama,5218350235026685,699 David Ford Suite 804; North Kimberly; DE 08845,2021-09-02,2023-03-16,Churned,15,High Value,Mooreton,Organic Search,2023-05-23,Yearly,FreshBeverages,Grocery,Beverages,-39,2021-01-05,-5,6,Meeting happy discussion box safe.
1415,Kendra Morrison,150,F,Lake Kimberlytown,Romania,2458851112329569,174 Ann Tunnel; North Catherineside; WI 37042,2023-04-02,2023-05-23,Churned,7,Frequent Shopper,Clarkton,Organic Search,2023-06-09,Yearly,TastyVegetables,Grocery,Vegetables,-70,2021-04-14,4,0,Star more consumer public everybody.
475,Laura Davis,150,M,Rebeccamouth,Bouvet Island (Bouvetoya),2520870398912751,401 Austin Spring Apt. 143; North Steveland; MP 53818,2022-11-19,2023-07-08,Active,8,Frequent Shopper,Crawfordport,Paid Ads,2023-07-22,Yearly,FreshBeverages,Grocery,Beverages,-29,2023-07-02,-3,3,Especially decision south executive moment education.
